"timestamps_ms", "ids"
1.8, 2
33.9, 1
34.6, 0
207.1, 1
209.4, 0
262.5, 3
295.0, 2
306.0, 1
306.6, 0
317.8, 2
324.7, 1
325.2, 0
341.6, 1
342.1, 0
355.0, 1
355.5, 0
464.2, 6
480.8, 5
649.3, 4
668.9, 3
715.6, 2
750.0, 1
750.6, 0
812.2, 5
901.3, 4
1015.4, 3
1144.0, 2
1237.0, 1
1241.8, 0
1248.4, 2
1264.7, 1
1265.3, 0
1271.5, 1
1272.0, 0
1292.8, 1
1293.4, 0
1306.2, 3
1358.6, 2
1371.4, 1
1371.8, 0
1380.4, 1
1381.2, 0
1398.9, 1
1399.4, 0
1435.8, 1
1438.1, 0
1528.2, 2
1565.6, 1
1566.0, 0
1631.8, 3
1670.9, 2
1697.7, 1
1698.3, 0
1721.6, 2
1742.8, 1
1743.3, 0
1764.2, 1
1764.9, 0
1782.8, 1
1783.2, 0
1825.1, 1
1825.8, 0
1847.6, 1
1849.2, 0
1863.2, 2
1896.6, 1
1897.1, 0
1966.7, 2
1990.2, 1
1990.8, 0
2065.7, 1
2066.4, 0
2121.1, 2
2138.4, 1
2139.2, 0
2177.2, 1
2177.9, 0
2185.3, 1
2185.9, 0
2192.4, 1
2193.2, 0
2202.6, 1
2203.1, 0
2209.2, 1
2209.8, 0
2224.1, 1
2224.6, 0
2234.7, 1
2235.3, 0
2256.2, 1
2256.9, 0
2270.5, 1
2271.2, 0
2276.9, 1
2277.7, 0
2290.4, 1
2290.8, 0
2310.7, 1
2311.3, 0
2324.8, 1
2325.8, 0
2344.6, 1
2346.1, 0
2378.8, 2
2397.9, 1
2398.6, 0
2404.8, 1
2405.6, 0
2415.4, 2
2419.9, 1
2420.6, 0
2440.3, 1
2440.9, 0
2469.4, 1
2469.9, 0
2492.4, 2
2503.3, 1
2503.9, 0
2508.5, 1
2509.0, 0
2518.4, 1
2519.0, 0
2558.4, 5
2643.2, 4
2658.5, 3
2710.5, 2
2719.5, 1
2720.0, 0
2755.8, 6
2790.0, 5
2824.5, 4
2917.6, 3
2957.0, 2
2969.3, 1
2969.6, 0
3060.6, 4
3100.0, 3
3147.6, 2
3158.4, 1
3158.8, 0
3200.8, 2
3217.5, 1
3218.1, 0
3263.7, 4
3394.5, 3
3453.7, 2
3467.2, 1
3467.8, 0
3551.1, 2
3569.2, 1
3569.9, 0
3586.0, 2
3594.6, 1
3595.3, 0
3615.0, 2
3638.0, 1
3638.6, 0
3646.8, 1
3647.2, 0
3689.5, 3
3830.1, 2
3857.6, 1
3858.2, 0
3870.2, 1
3871.0, 0
3901.2, 1
3901.9, 0
3949.1, 2
3963.2, 1
3967.6, 0
3980.3, 1
3980.9, 0
4020.9, 1
4021.4, 0
4029.8, 1
4030.4, 0
4039.1, 1
4040.5, 0
4097.1, 2
4116.0, 1
4116.4, 0
4128.7, 1
4129.1, 0
4191.8, 2
4211.2, 1
4211.7, 0
4307.3, 2
4319.2, 1
4319.9, 0
4332.0, 2
4414.5, 1
4418.3, 0
4498.8, 2
4515.6, 1
4516.2, 0
4556.7, 2
4571.1, 1
4571.8, 0
4586.2, 1
4586.9, 0
4603.9, 2
4643.6, 1
4644.1, 0
4673.7, 1
4674.9, 0
4721.4, 4
4754.7, 3
4788.6, 2
4814.8, 1
4815.5, 0
4835.3, 1
4835.9, 0
4853.0, 1
4853.5, 0
4925.4, 3
4936.7, 2
4948.0, 1
4948.4, 0
5109.8, 2
5137.4, 1
5138.1, 0
5172.9, 3
5225.4, 2
5238.1, 1
5238.7, 0
5245.3, 1
5246.1, 0
5270.4, 1
5271.6, 0
5324.3, 2
5334.6, 1
5335.0, 0
5346.3, 1
5347.0, 0
5368.2, 1
5369.1, 0
5374.5, 1
5377.9, 0
5396.2, 1
5397.1, 0
5402.1, 1
5402.6, 0
5426.8, 3
5644.2, 2
5659.2, 1
5659.8, 0
5700.5, 2
5707.9, 1
5708.4, 0
5743.8, 2
5782.5, 1
5783.0, 0
5804.6, 2
5817.1, 1
5817.6, 0
5838.2, 1
5838.9, 0
5881.2, 1
5882.8, 0
5916.5, 2
5932.8, 1
5933.2, 0
5985.8, 2
6007.4, 1
6008.0, 0
6017.0, 1
6017.6, 0
6082.6, 2
6090.1, 1
6090.6, 0
6122.2, 2
6140.3, 1
6140.9, 0
6181.8, 5
6274.0, 4
6306.6, 3
6364.3, 2
6385.7, 1
6386.1, 0
6406.0, 1
6406.5, 0
6413.4, 2
6426.1, 1
6427.5, 0
6441.6, 1
6442.4, 0
6481.9, 3
6504.8, 2
6516.2, 1
6516.7, 0
6530.7, 1
6532.6, 0
6608.5, 2
6620.6, 1
6621.2, 0
6639.6, 2
6646.7, 1
6647.2, 0
6674.0, 1
6675.4, 0
6698.6, 2
6728.4, 1
6728.9, 0
6735.2, 1
6736.2, 0
6818.2, 2
6848.5, 1
6849.1, 0
6860.0, 2
6865.5, 1
6865.8, 0
6872.3, 2
6889.7, 1
6890.3, 0
6930.6, 2
6962.6, 1
6964.9, 0
6992.5, 2
6996.0, 1
6996.4, 0
7005.5, 1
7006.0, 0
7041.0, 2
7053.4, 1
7054.0, 0
7073.4, 2
7083.9, 1
7084.3, 0
7098.6, 1
7099.3, 0
7112.1, 2
7119.8, 1
7120.3, 0
7125.9, 1
7126.4, 0
7147.6, 1
7148.6, 0
7172.0, 1
7172.8, 0
7202.1, 2
7212.8, 1
7213.2, 0
7229.2, 2
7237.4, 1
7237.8, 0
7252.8, 1
7254.3, 0
7356.3, 2
7362.2, 1
7362.7, 0
7370.1, 3
7401.3, 2
7410.2, 1
7410.7, 0
7420.6, 1
7421.6, 0
7431.6, 3
7565.1, 2
7582.3, 1
7585.4, 0
7603.8, 2
7608.0, 1
7608.3, 0
7632.9, 1
7633.6, 0
7659.9, 2
7669.8, 1
7670.2, 0
7712.3, 2
7715.3, 1
7717.5, 0
7722.9, 1
7723.4, 0
7743.4, 1
7744.2, 0
7751.3, 3
7758.1, 2
7762.2, 1
7762.6, 0
7769.3, 6
7777.1, 5
7784.5, 4
7799.2, 3
7953.9, 2
7958.7, 1
7959.3, 0
7973.3, 1
7973.8, 0
8139.9, 1
8140.8, 0
8197.0, 2
8201.9, 1
8202.4, 0
8235.2, 1
8235.8, 0
8245.2, 1
8246.0, 0
8278.1, 1
8278.6, 0
8332.0, 2
8347.2, 1
8347.9, 0
8366.2, 1
8370.3, 0
8389.5, 2
8398.6, 1
8399.1, 0
8413.2, 1
8413.8, 0
8425.5, 1
8426.2, 0
8451.2, 1
8451.8, 0
8461.4, 1
8462.2, 0
8472.0, 1
8472.6, 0
8506.8, 2
8515.2, 1
8515.8, 0
8572.0, 2
8586.3, 1
8586.9, 0
8599.7, 1
8600.3, 0
8606.6, 1
8607.6, 0
8708.9, 5
8712.6, 4
8782.0, 3
8792.0, 2
8797.0, 1
8797.6, 0
8833.4, 2
8838.1, 1
8838.5, 0
8855.2, 2
8860.6, 1
8861.1, 0
8876.9, 1
8877.3, 0
8895.4, 3
8915.1, 2
8926.8, 1
8927.4, 0
8936.9, 2
8951.3, 1
8952.2, 0
8971.6, 1
8972.1, 0
8978.3, 1
8978.9, 0
8990.5, 1
8991.3, 0
9004.3, 1
9004.7, 0
9010.9, 1
9014.9, 0
9021.2, 1
9021.8, 0
9025.8, 1
9026.3, 0
9032.8, 1
9033.4, 0
9040.4, 1
9040.8, 0
9055.2, 1
9055.8, 0
9061.6, 1
9062.2, 0
9079.8, 1
9080.6, 0
9094.4, 1
9094.9, 0
9108.2, 1
9109.0, 0
9146.2, 2
9151.2, 1
9151.8, 0
9162.2, 3
9182.9, 2
9187.2, 1
9187.5, 0
9195.6, 2
9202.6, 1
9203.4, 0
9210.4, 2
9214.2, 1
9214.5, 0
9232.8, 4
9242.5, 3
9260.5, 2
9267.8, 1
9268.4, 0
9285.9, 6
9314.0, 5
9323.0, 4
9353.8, 3
9387.6, 2
9392.6, 1
9393.0, 0
9419.9, 4
9511.4, 3
9543.8, 2
9550.7, 1
9551.3, 0
9580.1, 2
9587.8, 1
9588.4, 0
9618.7, 2
9627.6, 1
9631.9, 0
9636.0, 1
9636.5, 0
9643.0, 1
9643.7, 0
9649.3, 1
9649.8, 0
9673.8, 3
9700.3, 2
9708.4, 1
9708.9, 0
9720.4, 2
9730.3, 1
9731.1, 0
9742.4, 2
9750.1, 1
9750.8, 0
9762.8, 2
9770.6, 1
9771.0, 0
9782.0, 6
9815.2, 5
9876.0, 4
9886.1, 3
9904.2, 2
9926.2, 1
9926.8, 0
9945.0, 2
9949.4, 1
9949.8, 0
9966.7, 2
9981.2, 1
9981.9, 0
9986.3, 2
9989.5, 1
9989.9, 0
